experiment name	ranking_confidence	receptor	propeptide	peptide
TMPSC_HUMAN_VTX-0858580_22_33_13982528712754417	0.8869937393750367	TMPSC_HUMAN	VTX-0858580	VTX-0858580_22_33
TMPSC_HUMAN_VTX-0859974_16_28_13982528712754417	0.7531429958395575	TMPSC_HUMAN	VTX-0859974	VTX-0859974_16_28
TMPSC_HUMAN_VTX-0859974_20_28_13982528712754417	0.8077321335549356	TMPSC_HUMAN	VTX-0859974	VTX-0859974_20_28
TMPSC_HUMAN_VTX-0859974_18_27_13982528712754417	0.784110847112685	TMPSC_HUMAN	VTX-0859974	VTX-0859974_18_27
TMPSC_HUMAN_VTX-0864359_156_170_13982528712754417	0.7836087635594764	TMPSC_HUMAN	VTX-0864359	VTX-0864359_156_170
TMPSC_HUMAN_VTX-0865461_53_63_13982528712754417	0.8026287344141082	TMPSC_HUMAN	VTX-0865461	VTX-0865461_53_63
TMPSC_HUMAN_VTX-0006555_82_108_13982528712754417	0.7923243983833508	TMPSC_HUMAN	VTX-0006555	VTX-0006555_82_108
VSIG1_HUMAN_NUCB1_HUMAN_388_398_13982528712754417	0.8440546016898318	VSIG1_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_388_398
VSIG1_HUMAN_NICOL_HUMAN_73_95_13982528712754417	0.7539963349885002	VSIG1_HUMAN	NICOL_HUMAN	NICOL_HUMAN_73_95
CTSRD_HUMAN_VTX-0014367_88_146_13982528712754417	0.7600350038055613	CTSRD_HUMAN	VTX-0014367	VTX-0014367_88_146
GOLI_HUMAN_NICOL_HUMAN_73_95_13982528712754417	0.7722650547626316	GOLI_HUMAN	NICOL_HUMAN	NICOL_HUMAN_73_95
GOLI_HUMAN_TKN1_HUMAN_111_118_13982528712754417	0.7626529327191325	GOLI_HUMAN	TKN1_HUMAN	TKN1_HUMAN_111_118
LRC33_HUMAN_VTX-0859974_16_28_13982528712754417	0.7832043059189475	LRC33_HUMAN	VTX-0859974	VTX-0859974_16_28
LRC33_HUMAN_VTX-0859974_20_28_13982528712754417	0.7971823039390883	LRC33_HUMAN	VTX-0859974	VTX-0859974_20_28
LRC33_HUMAN_VTX-0859974_18_27_13982528712754417	0.7855331611847551	LRC33_HUMAN	VTX-0859974	VTX-0859974_18_27
LRC33_HUMAN_VTX-0001905_19_95_13982528712754417	0.8703862231415848	LRC33_HUMAN	VTX-0001905	VTX-0001905_19_95
TMM25_HUMAN_VTX-0859974_20_28_13982528712754417	0.7768265885245333	TMM25_HUMAN	VTX-0859974	VTX-0859974_20_28
TRML1_HUMAN_VTX-0858580_22_33_13982528712754417	0.8197366430560736	TRML1_HUMAN	VTX-0858580	VTX-0858580_22_33
TRML1_HUMAN_VTX-0027657_86_95_13982528712754417	0.7701521515473873	TRML1_HUMAN	VTX-0027657	VTX-0027657_86_95
TRML1_HUMAN_VTX-0866104_28_129_13982528712754417	0.7678795572984721	TRML1_HUMAN	VTX-0866104	VTX-0866104_28_129
TRML1_HUMAN_VTX-0006555_28_108_13982528712754417	0.8102209158928031	TRML1_HUMAN	VTX-0006555	VTX-0006555_28_108
KLOTB_HUMAN_GRP_HUMAN_83_93_13982528712754417	0.7547099531996745	KLOTB_HUMAN	GRP_HUMAN	GRP_HUMAN_83_93
KLOTB_HUMAN_SCG1_HUMAN_421_437_13982528712754417	0.7793550302999626	KLOTB_HUMAN	SCG1_HUMAN	SCG1_HUMAN_421_437
KLOTB_HUMAN_SCG2_HUMAN_267_281_13982528712754417	0.7598424660078471	KLOTB_HUMAN	SCG2_HUMAN	SCG2_HUMAN_267_281
KLOTB_HUMAN_HRG_HUMAN_510_525_13982528712754417	0.8241031008229206	KLOTB_HUMAN	HRG_HUMAN	HRG_HUMAN_510_525
KLOTB_HUMAN_VTX-0440677_11_33_13982528712754417	0.8570204447550084	KLOTB_HUMAN	VTX-0440677	VTX-0440677_11_33
KLOTB_HUMAN_VTX-0466155_49_75_13982528712754417	0.7648807307101656	KLOTB_HUMAN	VTX-0466155	VTX-0466155_49_75
KLOTB_HUMAN_VTX-0466155_49_73_13982528712754417	0.7825516672034705	KLOTB_HUMAN	VTX-0466155	VTX-0466155_49_73
KLOTB_HUMAN_VTX-0009754_18_28_13982528712754417	0.8601080999264517	KLOTB_HUMAN	VTX-0009754	VTX-0009754_18_28
KLOTB_HUMAN_VTX-0661740_23_50_13982528712754417	0.7751556744467255	KLOTB_HUMAN	VTX-0661740	VTX-0661740_23_50
KLOTB_HUMAN_VTX-0661740_28_50_13982528712754417	0.8176207385954966	KLOTB_HUMAN	VTX-0661740	VTX-0661740_28_50
KLOTB_HUMAN_VTX-0027657_86_95_13982528712754417	0.7618370822626714	KLOTB_HUMAN	VTX-0027657	VTX-0027657_86_95
KLOTB_HUMAN_APOA2_HUMAN_88_100_13982528712754417	0.7869480838947105	KLOTB_HUMAN	APOA2_HUMAN	APOA2_HUMAN_88_100
KLOTB_HUMAN_VTX-0661740_23_49_13982528712754417	0.7845644678215443	KLOTB_HUMAN	VTX-0661740	VTX-0661740_23_49
KLOTB_HUMAN_VTX-0850824_1_19_13982528712754417	0.8609959873246458	KLOTB_HUMAN	VTX-0850824	VTX-0850824_1_19
KLOTB_HUMAN_VTX-0025544_70_111_13982528712754417	0.8423384060445712	KLOTB_HUMAN	VTX-0025544	VTX-0025544_70_111
INLR1_HUMAN_VTX-0015382_113_129_13982528712754417	0.7507557921996525	INLR1_HUMAN	VTX-0015382	VTX-0015382_113_129
TMPS6_HUMAN_GHRL_HUMAN_24_37_13982528712754417	0.8167010331879179	TMPS6_HUMAN	GHRL_HUMAN	GHRL_HUMAN_24_37
TMPS6_HUMAN_VTX-0616304_33_43_13982528712754417	0.7863521253912333	TMPS6_HUMAN	VTX-0616304	VTX-0616304_33_43
TMPS6_HUMAN_VTX-0375017_23_31_13982528712754417	0.825948924897492	TMPS6_HUMAN	VTX-0375017	VTX-0375017_23_31
TMPS6_HUMAN_VTX-0375017_36_56_13982528712754417	0.753627121698923	TMPS6_HUMAN	VTX-0375017	VTX-0375017_36_56
TMPS6_HUMAN_VTX-0859974_20_28_13982528712754417	0.8250092752104891	TMPS6_HUMAN	VTX-0859974	VTX-0859974_20_28
TMPS6_HUMAN_VTX-0375017_24_34_13982528712754417	0.8119712216981811	TMPS6_HUMAN	VTX-0375017	VTX-0375017_24_34
TMPS6_HUMAN_VTX-0866650_24_29_13982528712754417	0.7669009531615618	TMPS6_HUMAN	VTX-0866650	VTX-0866650_24_29
PLDX1_HUMAN_GDF15_HUMAN_108_121_13982528712754417	0.781345454453747	PLDX1_HUMAN	GDF15_HUMAN	GDF15_HUMAN_108_121
PLDX1_HUMAN_VTX-0616304_18_31_13982528712754417	0.771878997602391	PLDX1_HUMAN	VTX-0616304	VTX-0616304_18_31
PLDX1_HUMAN_VTX-0375017_33_50_13982528712754417	0.819521264410488	PLDX1_HUMAN	VTX-0375017	VTX-0375017_33_50
PLDX1_HUMAN_VTX-0009670_88_99_13982528712754417	0.7664581103343859	PLDX1_HUMAN	VTX-0009670	VTX-0009670_88_99
PLDX1_HUMAN_APEL_HUMAN_24_41_13982528712754417	0.7512048044749149	PLDX1_HUMAN	APEL_HUMAN	APEL_HUMAN_24_41
PLDX1_HUMAN_VTX-0866413_35_56_13982528712754417	0.7598146688092957	PLDX1_HUMAN	VTX-0866413	VTX-0866413_35_56
PLDX1_HUMAN_VTX-0867859_6_20_13982528712754417	0.7553163175468212	PLDX1_HUMAN	VTX-0867859	VTX-0867859_6_20
PLDX1_HUMAN_VTX-0868490_19_26_13982528712754417	0.769769565868946	PLDX1_HUMAN	VTX-0868490	VTX-0868490_19_26
CLC10_HUMAN_VTX-0027657_67_83_13982528712754417	0.7755794117967992	CLC10_HUMAN	VTX-0027657	VTX-0027657_67_83
CLC10_HUMAN_VTX-0864359_158_170_13982528712754417	0.753181368097032	CLC10_HUMAN	VTX-0864359	VTX-0864359_158_170
CLC10_HUMAN_VTX-0864359_156_170_13982528712754417	0.7815049644006895	CLC10_HUMAN	VTX-0864359	VTX-0864359_156_170
VSTM4_HUMAN_NUCB1_HUMAN_73_82_13982528712754417	0.8109437942809552	VSTM4_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_73_82
VSTM4_HUMAN_VTX-0866104_28_129_13982528712754417	0.7550658900157797	VSTM4_HUMAN	VTX-0866104	VTX-0866104_28_129
SLIK4_HUMAN_NUCB1_HUMAN_164_176_13982528712754417	0.756911501017031	SLIK4_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_164_176
SLIK4_HUMAN_VTX-0866413_16_189_13982528712754417	0.7654213112358776	SLIK4_HUMAN	VTX-0866413	VTX-0866413_16_189
SLIK4_HUMAN_VTX-0866413_35_189_13982528712754417	0.8517068380472499	SLIK4_HUMAN	VTX-0866413	VTX-0866413_35_189
SLIK4_HUMAN_VTX-0868490_19_26_13982528712754417	0.7566034534979984	SLIK4_HUMAN	VTX-0868490	VTX-0868490_19_26
SCN4B_HUMAN_VTX-0869613_28_177_13982528712754417	0.7982471775656422	SCN4B_HUMAN	VTX-0869613	VTX-0869613_28_177
SCN4B_HUMAN_VTX-0864497_24_138_13982528712754417	0.7513113061215323	SCN4B_HUMAN	VTX-0864497	VTX-0864497_24_138
SCN4B_HUMAN_VTX-0865330_27_95_13982528712754417	0.7734593673938287	SCN4B_HUMAN	VTX-0865330	VTX-0865330_27_95
SACA3_HUMAN_VTX-0866104_75_83_13982528712754417	0.8347155925075578	SACA3_HUMAN	VTX-0866104	VTX-0866104_75_83
SACA3_HUMAN_VTX-0863127_29_84_13982528712754417	0.7902378340176714	SACA3_HUMAN	VTX-0863127	VTX-0863127_29_84
SACA3_HUMAN_VTX-0864497_24_138_13982528712754417	0.77569332071653	SACA3_HUMAN	VTX-0864497	VTX-0864497_24_138
IZUM1_HUMAN_GDF15_HUMAN_108_121_13982528712754417	0.7594402179015853	IZUM1_HUMAN	GDF15_HUMAN	GDF15_HUMAN_108_121
IZUM1_HUMAN_VTX-0027657_67_83_13982528712754417	0.7794724857794653	IZUM1_HUMAN	VTX-0027657	VTX-0027657_67_83
IZUM1_HUMAN_VTX-0025544_70_111_13982528712754417	0.7766736727956085	IZUM1_HUMAN	VTX-0025544	VTX-0025544_70_111
IZUM1_HUMAN_VTX-0868490_19_26_13982528712754417	0.7950497606159647	IZUM1_HUMAN	VTX-0868490	VTX-0868490_19_26
APCD1_HUMAN_VTX-0850824_18_19_13982528712754417	0.787027426763939	APCD1_HUMAN	VTX-0850824	VTX-0850824_18_19
APCD1_HUMAN_VTX-0006749_21_98_13982528712754417	0.7710495253883911	APCD1_HUMAN	VTX-0006749	VTX-0006749_21_98
APCD1_HUMAN_VTX-0866336_35_89_13982528712754417	0.8052685725936146	APCD1_HUMAN	VTX-0866336	VTX-0866336_35_89
NLGNX_HUMAN_GLUC_HUMAN_53_68_13982528712754417	0.8676563328903937	NLGNX_HUMAN	GLUC_HUMAN	GLUC_HUMAN_53_68
NLGNX_HUMAN_ANF_HUMAN_41_63_13982528712754417	0.7729577533263404	NLGNX_HUMAN	ANF_HUMAN	ANF_HUMAN_41_63
NLGNX_HUMAN_PENK_HUMAN_114_133_13982528712754417	0.887968593289485	NLGNX_HUMAN	PENK_HUMAN	PENK_HUMAN_114_133
NLGNX_HUMAN_SCG1_HUMAN_655_676_13982528712754417	0.8744307625939026	NLGNX_HUMAN	SCG1_HUMAN	SCG1_HUMAN_655_676
NLGNX_HUMAN_VTX-0025544_21_67_13982528712754417	0.754316780589257	NLGNX_HUMAN	VTX-0025544	VTX-0025544_21_67
NLGNX_HUMAN_VTX-0865827_28_74_13982528712754417	0.7567241193128318	NLGNX_HUMAN	VTX-0865827	VTX-0865827_28_74
NLGNX_HUMAN_VTX-0863485_20_125_13982528712754417	0.7730113363677431	NLGNX_HUMAN	VTX-0863485	VTX-0863485_20_125
NLGNX_HUMAN_VTX-0021927_27_86_13982528712754417	0.8403842122924703	NLGNX_HUMAN	VTX-0021927	VTX-0021927_27_86
LIRA2_HUMAN_VTX-0021927_27_86_13982528712754417	0.8128405895988274	LIRA2_HUMAN	VTX-0021927	VTX-0021927_27_86
DYNAP_HUMAN_VTX-0866413_35_189_13982528712754417	0.7520553952630771	DYNAP_HUMAN	VTX-0866413	VTX-0866413_35_189
DYNAP_HUMAN_VTX-0866413_59_189_13982528712754417	0.781332691833474	DYNAP_HUMAN	VTX-0866413	VTX-0866413_59_189
NLGN1_HUMAN_SCG3_HUMAN_426_468_13982528712754417	0.8098632821688102	NLGN1_HUMAN	SCG3_HUMAN	SCG3_HUMAN_426_468
NLGN1_HUMAN_SCG1_HUMAN_655_676_13982528712754417	0.8981336707509676	NLGN1_HUMAN	SCG1_HUMAN	SCG1_HUMAN_655_676
NLGN1_HUMAN_VTX-0851135_131_144_13982528712754417	0.7561394529441713	NLGN1_HUMAN	VTX-0851135	VTX-0851135_131_144
NLGN1_HUMAN_VTX-0021927_27_86_13982528712754417	0.8393133685967421	NLGN1_HUMAN	VTX-0021927	VTX-0021927_27_86
CADM2_HUMAN_VTX-0851135_147_162_13982528712754417	0.8135776943920625	CADM2_HUMAN	VTX-0851135	VTX-0851135_147_162
FGRL1_HUMAN_CMGA_HUMAN_342_355_13982528712754417	0.7845312952406212	FGRL1_HUMAN	CMGA_HUMAN	CMGA_HUMAN_342_355
FGRL1_HUMAN_VTX-0027325_23_100_13982528712754417	0.8025326416960982	FGRL1_HUMAN	VTX-0027325	VTX-0027325_23_100
FBCD1_HUMAN_VTX-0013820_24_95_13982528712754417	0.7636627488839601	FBCD1_HUMAN	VTX-0013820	VTX-0013820_24_95
DPP10_HUMAN_APOA2_HUMAN_82_100_13982528712754417	0.7869467292388066	DPP10_HUMAN	APOA2_HUMAN	APOA2_HUMAN_82_100
DPP10_HUMAN_VTX-0006555_82_108_13982528712754417	0.7685337666281781	DPP10_HUMAN	VTX-0006555	VTX-0006555_82_108
KI3L3_HUMAN_VTX-0027325_23_100_13982528712754417	0.8434336259322426	KI3L3_HUMAN	VTX-0027325	VTX-0027325_23_100
KI3L3_HUMAN_VTX-0852229_1_72_13982528712754417	0.7990036338021991	KI3L3_HUMAN	VTX-0852229	VTX-0852229_1_72
KI3L3_HUMAN_VTX-0866104_28_129_13982528712754417	0.8096832182580282	KI3L3_HUMAN	VTX-0866104	VTX-0866104_28_129
LRC52_HUMAN_VTX-0058068_1_126_13982528712754417	0.7581628632751317	LRC52_HUMAN	VTX-0058068	VTX-0058068_1_126
LRC52_HUMAN_NICOL_HUMAN_73_95_13982528712754417	0.7580093959731622	LRC52_HUMAN	NICOL_HUMAN	NICOL_HUMAN_73_95
LRC52_HUMAN_VTX-0058068_1_126_13982528712754417	0.7581628632751317	LRC52_HUMAN	VTX-0058068	VTX-0058068_1_126
LRC52_HUMAN_VTX-0867004_18_173_13982528712754417	0.7612125075973837	LRC52_HUMAN	VTX-0867004	VTX-0867004_18_173
CLC1A_HUMAN_VTX-0869133_31_47_13982528712754417	0.7976540942740744	CLC1A_HUMAN	VTX-0869133	VTX-0869133_31_47
CLC1A_HUMAN_VTX-0870277_97_148_13982528712754417	0.7754350305408525	CLC1A_HUMAN	VTX-0870277	VTX-0870277_97_148
CLC1A_HUMAN_VTX-0021927_27_86_13982528712754417	0.8314777189814695	CLC1A_HUMAN	VTX-0021927	VTX-0021927_27_86
KREM2_HUMAN_CMGA_HUMAN_342_355_13982528712754417	0.8508380166915949	KREM2_HUMAN	CMGA_HUMAN	CMGA_HUMAN_342_355
KREM2_HUMAN_NUCB1_HUMAN_368_385_13982528712754417	0.8229013073473704	KREM2_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_368_385
KREM2_HUMAN_VTX-0027657_67_83_13982528712754417	0.8555487827382202	KREM2_HUMAN	VTX-0027657	VTX-0027657_67_83
KREM2_HUMAN_PNOC_HUMAN_101_127_13982528712754417	0.8184284092336168	KREM2_HUMAN	PNOC_HUMAN	PNOC_HUMAN_101_127
KREM2_HUMAN_VTX-0850824_18_19_13982528712754417	0.7793403047953287	KREM2_HUMAN	VTX-0850824	VTX-0850824_18_19
KREM2_HUMAN_VTX-0869133_31_47_13982528712754417	0.8486237447413304	KREM2_HUMAN	VTX-0869133	VTX-0869133_31_47
KREM2_HUMAN_VTX-0006555_82_108_13982528712754417	0.7986324089616235	KREM2_HUMAN	VTX-0006555	VTX-0006555_82_108
NFAM1_HUMAN_VTX-0869613_28_177_13982528712754417	0.8819889568280909	NFAM1_HUMAN	VTX-0869613	VTX-0869613_28_177
I17RD_HUMAN_GLUC_HUMAN_53_68_13982528712754417	0.7946128122086358	I17RD_HUMAN	GLUC_HUMAN	GLUC_HUMAN_53_68
I17RD_HUMAN_SCG2_HUMAN_300_316_13982528712754417	0.8050707499659258	I17RD_HUMAN	SCG2_HUMAN	SCG2_HUMAN_300_316
I17RE_HUMAN_SCG3_HUMAN_426_468_13982528712754417	0.7701910283673545	I17RE_HUMAN	SCG3_HUMAN	SCG3_HUMAN_426_468
I17RE_HUMAN_VTX-0867893_40_95_13982528712754417	0.795237490145117	I17RE_HUMAN	VTX-0867893	VTX-0867893_40_95
I17RE_HUMAN_VTX-0865461_66_125_13982528712754417	0.8070918662869575	I17RE_HUMAN	VTX-0865461	VTX-0865461_66_125
SEM6D_HUMAN_PENK_HUMAN_196_207_13982528712754417	0.8583888482333804	SEM6D_HUMAN	PENK_HUMAN	PENK_HUMAN_196_207
SEM6D_HUMAN_VTX-0025544_21_67_13982528712754417	0.841392271821653	SEM6D_HUMAN	VTX-0025544	VTX-0025544_21_67
NLGNY_HUMAN_GLUC_HUMAN_53_68_13982528712754417	0.8630163164504498	NLGNY_HUMAN	GLUC_HUMAN	GLUC_HUMAN_53_68
NLGNY_HUMAN_PENK_HUMAN_114_133_13982528712754417	0.886134357944037	NLGNY_HUMAN	PENK_HUMAN	PENK_HUMAN_114_133
NLGNY_HUMAN_SCG1_HUMAN_655_676_13982528712754417	0.8826916466342867	NLGNY_HUMAN	SCG1_HUMAN	SCG1_HUMAN_655_676
NLGNY_HUMAN_VTX-0865461_26_125_13982528712754417	0.7874918231107373	NLGNY_HUMAN	VTX-0865461	VTX-0865461_26_125
NLGNY_HUMAN_VTX-0865521_22_183_13982528712754417	0.7607540390661829	NLGNY_HUMAN	VTX-0865521	VTX-0865521_22_183
NLGNY_HUMAN_VTX-0021927_27_86_13982528712754417	0.8562792845550937	NLGNY_HUMAN	VTX-0021927	VTX-0021927_27_86
NLGN2_HUMAN_VTX-0021927_27_86_13982528712754417	0.7586103861569443	NLGN2_HUMAN	VTX-0021927	VTX-0021927_27_86
LIRB4_HUMAN_VTX-0006178_27_84_13982528712754417	0.752531865810723	LIRB4_HUMAN	VTX-0006178	VTX-0006178_27_84
LIRB4_HUMAN_VTX-0867893_40_95_13982528712754417	0.7642176709994433	LIRB4_HUMAN	VTX-0867893	VTX-0867893_40_95
LIRB1_HUMAN_VTX-0616304_61_69_13982528712754417	0.8077503982479576	LIRB1_HUMAN	VTX-0616304	VTX-0616304_61_69
IL31R_HUMAN_CMGA_HUMAN_342_355_13982528712754417	0.7764521579191415	IL31R_HUMAN	CMGA_HUMAN	CMGA_HUMAN_342_355
RAE1E_HUMAN_7B2_HUMAN_167_176_13982528712754417	0.8116610044777698	RAE1E_HUMAN	7B2_HUMAN	7B2_HUMAN_167_176
RAE1E_HUMAN_VTX-0870757_20_36_13982528712754417	0.82632973713472	RAE1E_HUMAN	VTX-0870757	VTX-0870757_20_36
RAE1E_HUMAN_VTX-0864359_158_170_13982528712754417	0.7800128241957579	RAE1E_HUMAN	VTX-0864359	VTX-0864359_158_170
RAE1E_HUMAN_VTX-0866980_21_170_13982528712754417	0.7840756864517779	RAE1E_HUMAN	VTX-0866980	VTX-0866980_21_170
RAE1E_HUMAN_VTX-0863124_29_163_13982528712754417	0.7721134655656381	RAE1E_HUMAN	VTX-0863124	VTX-0863124_29_163
RAE1E_HUMAN_VTX-0864838_18_180_13982528712754417	0.7633179676949903	RAE1E_HUMAN	VTX-0864838	VTX-0864838_18_180
MO2R1_HUMAN_VTX-0021927_27_86_13982528712754417	0.7635292468070904	MO2R1_HUMAN	VTX-0021927	VTX-0021927_27_86
NETO1_HUMAN_VTX-0864359_156_170_13982528712754417	0.7603028627564392	NETO1_HUMAN	VTX-0864359	VTX-0864359_156_170
LRC15_HUMAN_APOA2_HUMAN_22_44_13982528712754417	0.8685442281952797	LRC15_HUMAN	APOA2_HUMAN	APOA2_HUMAN_22_44
LRC15_HUMAN_SCG2_HUMAN_267_281_13982528712754417	0.788775646221285	LRC15_HUMAN	SCG2_HUMAN	SCG2_HUMAN_267_281
LRC15_HUMAN_VTX-0414654_13_49_13982528712754417	0.7539287035571223	LRC15_HUMAN	VTX-0414654	VTX-0414654_13_49
LRC15_HUMAN_VTX-0414654_15_49_13982528712754417	0.7747668230325121	LRC15_HUMAN	VTX-0414654	VTX-0414654_15_49
LRC15_HUMAN_VTX-0058068_1_126_13982528712754417	0.7960213888347247	LRC15_HUMAN	VTX-0058068	VTX-0058068_1_126
LRC15_HUMAN_ANF_HUMAN_41_53_13982528712754417	0.9010694396379988	LRC15_HUMAN	ANF_HUMAN	ANF_HUMAN_41_53
LRC15_HUMAN_APOA2_HUMAN_24_37_13982528712754417	0.8199593607424354	LRC15_HUMAN	APOA2_HUMAN	APOA2_HUMAN_24_37
LRC15_HUMAN_APOA2_HUMAN_88_100_13982528712754417	0.7690525392509932	LRC15_HUMAN	APOA2_HUMAN	APOA2_HUMAN_88_100
LRC15_HUMAN_CC085_HUMAN_37_59_13982528712754417	0.7649855090288661	LRC15_HUMAN	CC085_HUMAN	CC085_HUMAN_37_59
LRC15_HUMAN_HEPC_HUMAN_25_54_13982528712754417	0.7615452440469741	LRC15_HUMAN	HEPC_HUMAN	HEPC_HUMAN_25_54
LRC15_HUMAN_SCG1_HUMAN_655_676_13982528712754417	0.8221764190323124	LRC15_HUMAN	SCG1_HUMAN	SCG1_HUMAN_655_676
LRC15_HUMAN_SCG1_HUMAN_655_675_13982528712754417	0.7952979647894128	LRC15_HUMAN	SCG1_HUMAN	SCG1_HUMAN_655_675
LRC15_HUMAN_TKN1_HUMAN_111_118_13982528712754417	0.9036576382798222	LRC15_HUMAN	TKN1_HUMAN	TKN1_HUMAN_111_118
LRC15_HUMAN_TKN1_HUMAN_111_126_13982528712754417	0.7569016964246874	LRC15_HUMAN	TKN1_HUMAN	TKN1_HUMAN_111_126
LRC15_HUMAN_VTX-0033912_31_45_13982528712754417	0.7650217085653426	LRC15_HUMAN	VTX-0033912	VTX-0033912_31_45
LRC15_HUMAN_VTX-0864359_158_170_13982528712754417	0.8906412857261535	LRC15_HUMAN	VTX-0864359	VTX-0864359_158_170
LRC15_HUMAN_VTX-0864497_103_138_13982528712754417	0.7781310411973137	LRC15_HUMAN	VTX-0864497	VTX-0864497_103_138
LRC15_HUMAN_VTX-0058068_1_126_13982528712754417	0.7960213888347247	LRC15_HUMAN	VTX-0058068	VTX-0058068_1_126
LRC15_HUMAN_VTX-0414654_15_48_13982528712754417	0.7747668230325121	LRC15_HUMAN	VTX-0414654	VTX-0414654_15_48
LRC15_HUMAN_VTX-0336752_30_38_13982528712754417	0.7775680613123638	LRC15_HUMAN	VTX-0336752	VTX-0336752_30_38
LRC15_HUMAN_VTX-0869133_31_47_13982528712754417	0.7525066778758448	LRC15_HUMAN	VTX-0869133	VTX-0869133_31_47
LRC15_HUMAN_VTX-0039357_26_63_13982528712754417	0.8045560125319103	LRC15_HUMAN	VTX-0039357	VTX-0039357_26_63
LRC15_HUMAN_VTX-0866413_35_189_13982528712754417	0.7694109070733859	LRC15_HUMAN	VTX-0866413	VTX-0866413_35_189
LRC15_HUMAN_VTX-0866104_28_129_13982528712754417	0.7676093757655895	LRC15_HUMAN	VTX-0866104	VTX-0866104_28_129
LRC15_HUMAN_VTX-0866104_28_72_13982528712754417	0.8210727617088661	LRC15_HUMAN	VTX-0866104	VTX-0866104_28_72
LRC15_HUMAN_VTX-0866104_75_83_13982528712754417	0.7696229112915656	LRC15_HUMAN	VTX-0866104	VTX-0866104_75_83
LRC15_HUMAN_VTX-0006555_28_108_13982528712754417	0.8565089377867676	LRC15_HUMAN	VTX-0006555	VTX-0006555_28_108
LRC15_HUMAN_VTX-0006555_28_72_13982528712754417	0.8146377497665378	LRC15_HUMAN	VTX-0006555	VTX-0006555_28_72
LRC15_HUMAN_VTX-0014936_20_115_13982528712754417	0.8740162082852085	LRC15_HUMAN	VTX-0014936	VTX-0014936_20_115
CLC4C_HUMAN_VTX-0865461_66_125_13982528712754417	0.7871706018403272	CLC4C_HUMAN	VTX-0865461	VTX-0865461_66_125
CLC4C_HUMAN_VTX-0014936_20_115_13982528712754417	0.755667734353839	CLC4C_HUMAN	VTX-0014936	VTX-0014936_20_115
BT2A2_HUMAN_VTX-0027325_23_100_13982528712754417	0.8628287851037559	BT2A2_HUMAN	VTX-0027325	VTX-0027325_23_100
FCAMR_HUMAN_SMS_HUMAN_70_87_13982528712754417	0.7576355816830235	FCAMR_HUMAN	SMS_HUMAN	SMS_HUMAN_70_87
FCAMR_HUMAN_VTX-0468737_29_48_13982528712754417	0.771097767386039	FCAMR_HUMAN	VTX-0468737	VTX-0468737_29_48
FCAMR_HUMAN_VTX-0858580_22_33_13982528712754417	0.7531050828971009	FCAMR_HUMAN	VTX-0858580	VTX-0858580_22_33
FCAMR_HUMAN_SMS_HUMAN_70_87_13982528712754417	0.7576355816830235	FCAMR_HUMAN	SMS_HUMAN	SMS_HUMAN_70_87
FCAMR_HUMAN_VTX-0862202_23_158_13982528712754417	0.7986759515273008	FCAMR_HUMAN	VTX-0862202	VTX-0862202_23_158
CLC4D_HUMAN_GDF15_HUMAN_108_121_13982528712754417	0.7643973137595705	CLC4D_HUMAN	GDF15_HUMAN	GDF15_HUMAN_108_121
SUSD6_HUMAN_VTX-0866690_31_191_13982528712754417	0.8140042473063486	SUSD6_HUMAN	VTX-0866690	VTX-0866690_31_191
FCGRB_HUMAN_SMS_HUMAN_70_87_13982528712754417	0.84258156982875	FCGRB_HUMAN	SMS_HUMAN	SMS_HUMAN_70_87
FCGRB_HUMAN_SMS_HUMAN_70_87_13982528712754417	0.84258156982875	FCGRB_HUMAN	SMS_HUMAN	SMS_HUMAN_70_87
FCGRB_HUMAN_VTX-0051961_22_80_13982528712754417	0.7752996620553527	FCGRB_HUMAN	VTX-0051961	VTX-0051961_22_80
FCGRB_HUMAN_VTX-0006177_24_129_13982528712754417	0.7841624258912219	FCGRB_HUMAN	VTX-0006177	VTX-0006177_24_129
FCGRB_HUMAN_VTX-0866413_59_167_13982528712754417	0.7587539444584156	FCGRB_HUMAN	VTX-0866413	VTX-0866413_59_167
FCGRB_HUMAN_VTX-0864497_24_138_13982528712754417	0.771953256668261	FCGRB_HUMAN	VTX-0864497	VTX-0864497_24_138
PTPRU_HUMAN_VTX-0866413_59_167_13982528712754417	0.8220258023574001	PTPRU_HUMAN	VTX-0866413	VTX-0866413_59_167
GSLG1_HUMAN_SCG2_HUMAN_300_316_13982528712754417	0.7542639388806356	GSLG1_HUMAN	SCG2_HUMAN	SCG2_HUMAN_300_316
HMR1_HUMAN_VTX-0850824_18_19_13982528712754417	0.7610529807385831	HMR1_HUMAN	VTX-0850824	VTX-0850824_18_19
HMR1_HUMAN_VTX-0039357_26_140_13982528712754417	0.7514990447515921	HMR1_HUMAN	VTX-0039357	VTX-0039357_26_140
HMR1_HUMAN_VTX-0866104_28_129_13982528712754417	0.8069489197693404	HMR1_HUMAN	VTX-0866104	VTX-0866104_28_129
HMR1_HUMAN_VTX-0866104_28_72_13982528712754417	0.8326401447281514	HMR1_HUMAN	VTX-0866104	VTX-0866104_28_72
